33400058
33126180
33664170
33980687
35619009
35132910
34062874
33522478
33394144
33322035
32761898
33666147
34497366
36656511
33410425
33215941
33234439
33187528
32916249
33172592
32703064
34478703
32609390
36502430
33199136
34287238
36807822
33589798
33744904
34426120
33896332
33622845
33301459
33540323
34607509
35184764
34008124
32659413
33469769
33358285
33308664
33637549
34600203
33823529
39097440
39273275
34032973
34986294
34019949
33351166
32954746
34009649
33947347
34115310
39037224
33069762
34154912
33399188
34192428
32383182
38614908
34788738
34172447
33231027
33007240
34550021
35171037
36799012
33322866
33674422
34521428
39188132
32439731
34687302
33788270
33035601
36848496
34524612
33912911
36702617
33200414
39388783
33350940
35093551
33976444
33776018
32949173
38670840
33174324
34274751
33725359
34174190
34726142
33189872
32687598
34011059
33205991
32582617
33822087
38112284
